,CBSAMET_KEY,CBSAMET_NAME,INCOME,SIZE1,Count,Income_Class
19650,43780,"South Bend-Mishawaka, IN-MI Metro","Income $175,000 - $199,999",2 Member HH,318,Upper
19651,43780,"South Bend-Mishawaka, IN-MI Metro","Income $200,000 - $249,999",2 Member HH,496,Upper
19652,43780,"South Bend-Mishawaka, IN-MI Metro","Income $25,000 - $34,999",2 Member HH,5201,Lower
19653,43780,"South Bend-Mishawaka, IN-MI Metro","Income $250,000+",2 Member HH,838,Upper
19654,43780,"South Bend-Mishawaka, IN-MI Metro","Income $35,000 - $49,999",2 Member HH,7885,Middle
19655,43780,"South Bend-Mishawaka, IN-MI Metro","Income $50,000 - $74,999",2 Member HH,8826,Middle
19656,43780,"South Bend-Mishawaka, IN-MI Metro","Income $75,000 - $99,999",2 Member HH,5144,Middle
19657,43780,"South Bend-Mishawaka, IN-MI Metro","Income <$15,000",2 Member HH,5823,Lower
19658,43780,"South Bend-Mishawaka, IN-MI Metro","Income $100,000 - $124,999",3 Member HH,1325,Middle
19659,43780,"South Bend-Mishawaka, IN-MI Metro","Income $125,000 - $149,999",3 Member HH,572,Upper
19660,43780,"South Bend-Mishawaka, IN-MI Metro","Income $15,000 - $24,999",3 Member HH,1500,Lower
19661,43780,"South Bend-Mishawaka, IN-MI Metro","Income $150,000 - $174,999",3 Member HH,355,Upper
19662,43780,"South Bend-Mishawaka, IN-MI Metro","Income $175,000 - $199,999",3 Member HH,184,Upper
19663,43780,"South Bend-Mishawaka, IN-MI Metro","Income $200,000 - $249,999",3 Member HH,204,Upper
19664,43780,"South Bend-Mishawaka, IN-MI Metro","Income $25,000 - $34,999",3 Member HH,1635,Lower
19665,43780,"South Bend-Mishawaka, IN-MI Metro","Income $250,000+",3 Member HH,299,Upper
19666,43780,"South Bend-Mishawaka, IN-MI Metro","Income $35,000 - $49,999",3 Member HH,2397,Middle
19667,43780,"South Bend-Mishawaka, IN-MI Metro","Income $50,000 - $74,999",3 Member HH,4194,Middle
19668,43780,"South Bend-Mishawaka, IN-MI Metro","Income $75,000 - $99,999",3 Member HH,2613,Middle
19669,43780,"South Bend-Mishawaka, IN-MI Metro","Income <$15,000",3 Member HH,1132,Lower
19670,43780,"South Bend-Mishawaka, IN-MI Metro","Income $100,000 - $124,999",4 Member HH,1026,Middle
19671,43780,"South Bend-Mishawaka, IN-MI Metro","Income $125,000 - $149,999",4 Member HH,452,Middle
19672,43780,"South Bend-Mishawaka, IN-MI Metro","Income $15,000 - $24,999",4 Member HH,843,Lower
19673,43780,"South Bend-Mishawaka, IN-MI Metro","Income $150,000 - $174,999",4 Member HH,215,Upper
19674,43780,"South Bend-Mishawaka, IN-MI Metro","Income $175,000 - $199,999",4 Member HH,110,Upper
19675,43780,"South Bend-Mishawaka, IN-MI Metro","Income $200,000 - $249,999",4 Member HH,134,Upper
19676,43780,"South Bend-Mishawaka, IN-MI Metro","Income $25,000 - $34,999",4 Member HH,893,Lower
19677,43780,"South Bend-Mishawaka, IN-MI Metro","Income $250,000+",4 Member HH,198,Upper
19678,43780,"South Bend-Mishawaka, IN-MI Metro","Income $35,000 - $49,999",4 Member HH,1162,Lower
19679,43780,"South Bend-Mishawaka, IN-MI Metro","Income $50,000 - $74,999",4 Member HH,2762,Middle
19680,43780,"South Bend-Mishawaka, IN-MI Metro","Income $75,000 - $99,999",4 Member HH,2024,Middle
19681,43780,"South Bend-Mishawaka, IN-MI Metro","Income <$15,000",4 Member HH,577,Lower
19682,43780,"South Bend-Mishawaka, IN-MI Metro","Income $100,000 - $124,999",5+ Member HH,1528,Middle
19683,43780,"South Bend-Mishawaka, IN-MI Metro","Income $125,000 - $149,999",5+ Member HH,824,Middle
19684,43780,"South Bend-Mishawaka, IN-MI Metro","Income $15,000 - $24,999",5+ Member HH,1007,Lower
19685,43780,"South Bend-Mishawaka, IN-MI Metro","Income $150,000 - $174,999",5+ Member HH,328,Upper
19686,43780,"South Bend-Mishawaka, IN-MI Metro","Income $175,000 - $199,999",5+ Member HH,178,Upper
19687,43780,"South Bend-Mishawaka, IN-MI Metro","Income $200,000 - $249,999",5+ Member HH,213,Upper
19688,43780,"South Bend-Mishawaka, IN-MI Metro","Income $25,000 - $34,999",5+ Member HH,1097,Lower
19689,43780,"South Bend-Mishawaka, IN-MI Metro","Income $250,000+",5+ Member HH,307,Upper
19690,43780,"South Bend-Mishawaka, IN-MI Metro","Income $35,000 - $49,999",5+ Member HH,1242,Lower
19691,43780,"South Bend-Mishawaka, IN-MI Metro","Income $50,000 - $74,999",5+ Member HH,4204,Middle
19692,43780,"South Bend-Mishawaka, IN-MI Metro","Income $75,000 - $99,999",5+ Member HH,3380,Middle
19693,43780,"South Bend-Mishawaka, IN-MI Metro","Income <$15,000",5+ Member HH,662,Lower
19694,43900,"Spartanburg, SC Metro","Income $100,000 - $124,999",1 Member HH,1505,Upper
19695,43900,"Spartanburg, SC Metro","Income $125,000 - $149,999",1 Member HH,909,Upper
19696,43900,"Spartanburg, SC Metro","Income $15,000 - $24,999",1 Member HH,5003,Lower
19697,43900,"Spartanburg, SC Metro","Income $150,000 - $174,999",1 Member HH,714,Upper
19698,43900,"Spartanburg, SC Metro","Income $175,000 - $199,999",1 Member HH,110,Upper
19699,43900,"Spartanburg, SC Metro","Income $200,000 - $249,999",1 Member HH,211,Upper
19700,43900,"Spartanburg, SC Metro","Income $25,000 - $34,999",1 Member HH,4689,Middle
19701,43900,"Spartanburg, SC Metro","Income $250,000+",1 Member HH,367,Upper
19702,43900,"Spartanburg, SC Metro","Income $35,000 - $49,999",1 Member HH,5353,Middle
19703,43900,"Spartanburg, SC Metro","Income $50,000 - $74,999",1 Member HH,4584,Middle
19704,43900,"Spartanburg, SC Metro","Income $75,000 - $99,999",1 Member HH,2131,Upper
19705,43900,"Spartanburg, SC Metro","Income <$15,000",1 Member HH,6217,Lower
19706,43900,"Spartanburg, SC Metro","Income $100,000 - $124,999",2 Member HH,2923,Upper
19707,43900,"Spartanburg, SC Metro","Income $125,000 - $149,999",2 Member HH,1414,Upper
19708,43900,"Spartanburg, SC Metro","Income $15,000 - $24,999",2 Member HH,5637,Lower
19709,43900,"Spartanburg, SC Metro","Income $150,000 - $174,999",2 Member HH,1086,Upper
19710,43900,"Spartanburg, SC Metro","Income $175,000 - $199,999",2 Member HH,196,Upper
19711,43900,"Spartanburg, SC Metro","Income $200,000 - $249,999",2 Member HH,408,Upper
19712,43900,"Spartanburg, SC Metro","Income $25,000 - $34,999",2 Member HH,4977,Lower
19713,43900,"Spartanburg, SC Metro","Income $250,000+",2 Member HH,603,Upper
19714,43900,"Spartanburg, SC Metro","Income $35,000 - $49,999",2 Member HH,7714,Middle
19715,43900,"Spartanburg, SC Metro","Income $50,000 - $74,999",2 Member HH,8451,Middle
19716,43900,"Spartanburg, SC Metro","Income $75,000 - $99,999",2 Member HH,4389,Middle
19717,43900,"Spartanburg, SC Metro","Income <$15,000",2 Member HH,7015,Lower
19718,43900,"Spartanburg, SC Metro","Income $100,000 - $124,999",3 Member HH,1209,Middle
19719,43900,"Spartanburg, SC Metro","Income $125,000 - $149,999",3 Member HH,580,Upper
19720,43900,"Spartanburg, SC Metro","Income $15,000 - $24,999",3 Member HH,1661,Lower
19721,43900,"Spartanburg, SC Metro","Income $150,000 - $174,999",3 Member HH,323,Upper
19722,43900,"Spartanburg, SC Metro","Income $175,000 - $199,999",3 Member HH,116,Upper
19723,43900,"Spartanburg, SC Metro","Income $200,000 - $249,999",3 Member HH,155,Upper
19724,43900,"Spartanburg, SC Metro","Income $25,000 - $34,999",3 Member HH,1696,Lower
19725,43900,"Spartanburg, SC Metro","Income $250,000+",3 Member HH,236,Upper
19726,43900,"Spartanburg, SC Metro","Income $35,000 - $49,999",3 Member HH,2223,Middle
19727,43900,"Spartanburg, SC Metro","Income $50,000 - $74,999",3 Member HH,4065,Middle
19728,43900,"Spartanburg, SC Metro","Income $75,000 - $99,999",3 Member HH,2448,Middle
19729,43900,"Spartanburg, SC Metro","Income <$15,000",3 Member HH,1239,Lower
19730,43900,"Spartanburg, SC Metro","Income $100,000 - $124,999",4 Member HH,844,Middle
19731,43900,"Spartanburg, SC Metro","Income $125,000 - $149,999",4 Member HH,496,Upper
19732,43900,"Spartanburg, SC Metro","Income $15,000 - $24,999",4 Member HH,851,Lower
19733,43900,"Spartanburg, SC Metro","Income $150,000 - $174,999",4 Member HH,201,Upper
19734,43900,"Spartanburg, SC Metro","Income $175,000 - $199,999",4 Member HH,91,Upper
19735,43900,"Spartanburg, SC Metro","Income $200,000 - $249,999",4 Member HH,100,Upper
19736,43900,"Spartanburg, SC Metro","Income $25,000 - $34,999",4 Member HH,909,Lower
19737,43900,"Spartanburg, SC Metro","Income $250,000+",4 Member HH,183,Upper
19738,43900,"Spartanburg, SC Metro","Income $35,000 - $49,999",4 Member HH,1106,Lower
19739,43900,"Spartanburg, SC Metro","Income $50,000 - $74,999",4 Member HH,2675,Middle
19740,43900,"Spartanburg, SC Metro","Income $75,000 - $99,999",4 Member HH,2004,Middle
19741,43900,"Spartanburg, SC Metro","Income <$15,000",4 Member HH,608,Lower
19742,43900,"Spartanburg, SC Metro","Income $100,000 - $124,999",5+ Member HH,1495,Middle
19743,43900,"Spartanburg, SC Metro","Income $125,000 - $149,999",5+ Member HH,711,Middle
19744,43900,"Spartanburg, SC Metro","Income $15,000 - $24,999",5+ Member HH,1116,Lower
19745,43900,"Spartanburg, SC Metro","Income $150,000 - $174,999",5+ Member HH,246,Upper
19746,43900,"Spartanburg, SC Metro","Income $175,000 - $199,999",5+ Member HH,140,Upper
19747,43900,"Spartanburg, SC Metro","Income $200,000 - $249,999",5+ Member HH,164,Upper
19748,43900,"Spartanburg, SC Metro","Income $25,000 - $34,999",5+ Member HH,1169,Lower
19749,43900,"Spartanburg, SC Metro","Income $250,000+",5+ Member HH,234,Upper
19750,43900,"Spartanburg, SC Metro","Income $35,000 - $49,999",5+ Member HH,1156,Lower
19751,43900,"Spartanburg, SC Metro","Income $50,000 - $74,999",5+ Member HH,4103,Middle
19752,43900,"Spartanburg, SC Metro","Income $75,000 - $99,999",5+ Member HH,3299,Middle
19753,43900,"Spartanburg, SC Metro","Income <$15,000",5+ Member HH,736,Lower
19754,44060,"Spokane-Spokane Valley, WA Metro","Income $100,000 - $124,999",1 Member HH,3657,Upper
19755,44060,"Spokane-Spokane Valley, WA Metro","Income $125,000 - $149,999",1 Member HH,1982,Upper
19756,44060,"Spokane-Spokane Valley, WA Metro","Income $15,000 - $24,999",1 Member HH,9694,Lower
19757,44060,"Spokane-Spokane Valley, WA Metro","Income $150,000 - $174,999",1 Member HH,1774,Upper
19758,44060,"Spokane-Spokane Valley, WA Metro","Income $175,000 - $199,999",1 Member HH,225,Upper
19759,44060,"Spokane-Spokane Valley, WA Metro","Income $200,000 - $249,999",1 Member HH,687,Upper
19760,44060,"Spokane-Spokane Valley, WA Metro","Income $25,000 - $34,999",1 Member HH,9914,Middle
19761,44060,"Spokane-Spokane Valley, WA Metro","Income $250,000+",1 Member HH,994,Upper
19762,44060,"Spokane-Spokane Valley, WA Metro","Income $35,000 - $49,999",1 Member HH,10824,Middle
19763,44060,"Spokane-Spokane Valley, WA Metro","Income $50,000 - $74,999",1 Member HH,9627,Middle
19764,44060,"Spokane-Spokane Valley, WA Metro","Income $75,000 - $99,999",1 Member HH,4564,Upper
19765,44060,"Spokane-Spokane Valley, WA Metro","Income <$15,000",1 Member HH,13997,Lower
19766,44060,"Spokane-Spokane Valley, WA Metro","Income $100,000 - $124,999",2 Member HH,6237,Upper
19767,44060,"Spokane-Spokane Valley, WA Metro","Income $125,000 - $149,999",2 Member HH,3133,Upper
19768,44060,"Spokane-Spokane Valley, WA Metro","Income $15,000 - $24,999",2 Member HH,7431,Lower
19769,44060,"Spokane-Spokane Valley, WA Metro","Income $150,000 - $174,999",2 Member HH,2286,Upper
19770,44060,"Spokane-Spokane Valley, WA Metro","Income $175,000 - $199,999",2 Member HH,682,Upper
19771,44060,"Spokane-Spokane Valley, WA Metro","Income $200,000 - $249,999",2 Member HH,1037,Upper
19772,44060,"Spokane-Spokane Valley, WA Metro","Income $25,000 - $34,999",2 Member HH,8043,Lower
19773,44060,"Spokane-Spokane Valley, WA Metro","Income $250,000+",2 Member HH,1451,Upper
19774,44060,"Spokane-Spokane Valley, WA Metro","Income $35,000 - $49,999",2 Member HH,14301,Middle
19775,44060,"Spokane-Spokane Valley, WA Metro","Income $50,000 - $74,999",2 Member HH,17342,Middle
19776,44060,"Spokane-Spokane Valley, WA Metro","Income $75,000 - $99,999",2 Member HH,10265,Middle
19777,44060,"Spokane-Spokane Valley, WA Metro","Income <$15,000",2 Member HH,8387,Lower
19778,44060,"Spokane-Spokane Valley, WA Metro","Income $100,000 - $124,999",3 Member HH,2776,Middle
19779,44060,"Spokane-Spokane Valley, WA Metro","Income $125,000 - $149,999",3 Member HH,1348,Upper
19780,44060,"Spokane-Spokane Valley, WA Metro","Income $15,000 - $24,999",3 Member HH,2282,Lower
19781,44060,"Spokane-Spokane Valley, WA Metro","Income $150,000 - $174,999",3 Member HH,772,Upper
19782,44060,"Spokane-Spokane Valley, WA Metro","Income $175,000 - $199,999",3 Member HH,379,Upper
19783,44060,"Spokane-Spokane Valley, WA Metro","Income $200,000 - $249,999",3 Member HH,392,Upper
19784,44060,"Spokane-Spokane Valley, WA Metro","Income $25,000 - $34,999",3 Member HH,2532,Lower
19785,44060,"Spokane-Spokane Valley, WA Metro","Income $250,000+",3 Member HH,618,Upper
19786,44060,"Spokane-Spokane Valley, WA Metro","Income $35,000 - $49,999",3 Member HH,3878,Lower
19787,44060,"Spokane-Spokane Valley, WA Metro","Income $50,000 - $74,999",3 Member HH,7827,Middle
19788,44060,"Spokane-Spokane Valley, WA Metro","Income $75,000 - $99,999",3 Member HH,5079,Middle
19789,44060,"Spokane-Spokane Valley, WA Metro","Income <$15,000",3 Member HH,1454,Lower
19790,44060,"Spokane-Spokane Valley, WA Metro","Income $100,000 - $124,999",4 Member HH,1920,Middle
19791,44060,"Spokane-Spokane Valley, WA Metro","Income $125,000 - $149,999",4 Member HH,986,Middle
19792,44060,"Spokane-Spokane Valley, WA Metro","Income $15,000 - $24,999",4 Member HH,1074,Lower
19793,44060,"Spokane-Spokane Valley, WA Metro","Income $150,000 - $174,999",4 Member HH,539,Upper
19794,44060,"Spokane-Spokane Valley, WA Metro","Income $175,000 - $199,999",4 Member HH,274,Upper
19795,44060,"Spokane-Spokane Valley, WA Metro","Income $200,000 - $249,999",4 Member HH,270,Upper
19796,44060,"Spokane-Spokane Valley, WA Metro","Income $25,000 - $34,999",4 Member HH,1254,Lower
19797,44060,"Spokane-Spokane Valley, WA Metro","Income $250,000+",4 Member HH,406,Upper
19798,44060,"Spokane-Spokane Valley, WA Metro","Income $35,000 - $49,999",4 Member HH,1747,Lower
19799,44060,"Spokane-Spokane Valley, WA Metro","Income $50,000 - $74,999",4 Member HH,5066,Middle
19800,44060,"Spokane-Spokane Valley, WA Metro","Income $75,000 - $99,999",4 Member HH,3871,Middle
19801,44060,"Spokane-Spokane Valley, WA Metro","Income <$15,000",4 Member HH,723,Lower
19802,44060,"Spokane-Spokane Valley, WA Metro","Income $100,000 - $124,999",5+ Member HH,2975,Middle
19803,44060,"Spokane-Spokane Valley, WA Metro","Income $125,000 - $149,999",5+ Member HH,1604,Middle
19804,44060,"Spokane-Spokane Valley, WA Metro","Income $15,000 - $24,999",5+ Member HH,1421,Lower
19805,44060,"Spokane-Spokane Valley, WA Metro","Income $150,000 - $174,999",5+ Member HH,736,Middle
19806,44060,"Spokane-Spokane Valley, WA Metro","Income $175,000 - $199,999",5+ Member HH,414,Upper
19807,44060,"Spokane-Spokane Valley, WA Metro","Income $200,000 - $249,999",5+ Member HH,355,Upper
19808,44060,"Spokane-Spokane Valley, WA Metro","Income $25,000 - $34,999",5+ Member HH,1486,Lower
19809,44060,"Spokane-Spokane Valley, WA Metro","Income $250,000+",5+ Member HH,536,Upper
19810,44060,"Spokane-Spokane Valley, WA Metro","Income $35,000 - $49,999",5+ Member HH,1765,Lower
19811,44060,"Spokane-Spokane Valley, WA Metro","Income $50,000 - $74,999",5+ Member HH,7023,Middle
19812,44060,"Spokane-Spokane Valley, WA Metro","Income $75,000 - $99,999",5+ Member HH,5894,Middle
19813,44060,"Spokane-Spokane Valley, WA Metro","Income <$15,000",5+ Member HH,774,Lower
19814,44100,"Springfield, IL Metro","Income $100,000 - $124,999",1 Member HH,1462,Upper
19815,44100,"Springfield, IL Metro","Income $125,000 - $149,999",1 Member HH,941,Upper
19816,44100,"Springfield, IL Metro","Income $15,000 - $24,999",1 Member HH,3405,Lower
19817,44100,"Springfield, IL Metro","Income $150,000 - $174,999",1 Member HH,790,Upper
19818,44100,"Springfield, IL Metro","Income $175,000 - $199,999",1 Member HH,256,Upper
19819,44100,"Springfield, IL Metro","Income $200,000 - $249,999",1 Member HH,339,Upper
19820,44100,"Springfield, IL Metro","Income $25,000 - $34,999",1 Member HH,3170,Middle
19821,44100,"Springfield, IL Metro","Income $250,000+",1 Member HH,526,Upper
19822,44100,"Springfield, IL Metro","Income $35,000 - $49,999",1 Member HH,4012,Middle
19823,44100,"Springfield, IL Metro","Income $50,000 - $74,999",1 Member HH,4183,Middle
19824,44100,"Springfield, IL Metro","Income $75,000 - $99,999",1 Member HH,1482,Upper
19825,44100,"Springfield, IL Metro","Income <$15,000",1 Member HH,4255,Lower
19826,44100,"Springfield, IL Metro","Income $100,000 - $124,999",2 Member HH,2677,Upper
19827,44100,"Springfield, IL Metro","Income $125,000 - $149,999",2 Member HH,1404,Upper
19828,44100,"Springfield, IL Metro","Income $15,000 - $24,999",2 Member HH,2423,Lower
19829,44100,"Springfield, IL Metro","Income $150,000 - $174,999",2 Member HH,971,Upper
19830,44100,"Springfield, IL Metro","Income $175,000 - $199,999",2 Member HH,428,Upper
19831,44100,"Springfield, IL Metro","Income $200,000 - $249,999",2 Member HH,463,Upper
19832,44100,"Springfield, IL Metro","Income $25,000 - $34,999",2 Member HH,2366,Lower
19833,44100,"Springfield, IL Metro","Income $250,000+",2 Member HH,684,Upper
19834,44100,"Springfield, IL Metro","Income $35,000 - $49,999",2 Member HH,3900,Middle
19835,44100,"Springfield, IL Metro","Income $50,000 - $74,999",2 Member HH,5583,Middle
19836,44100,"Springfield, IL Metro","Income $75,000 - $99,999",2 Member HH,3579,Middle
19837,44100,"Springfield, IL Metro","Income <$15,000",2 Member HH,2839,Lower
19838,44100,"Springfield, IL Metro","Income $100,000 - $124,999",3 Member HH,1341,Middle
19839,44100,"Springfield, IL Metro","Income $125,000 - $149,999",3 Member HH,739,Upper
19840,44100,"Springfield, IL Metro","Income $15,000 - $24,999",3 Member HH,757,Lower
19841,44100,"Springfield, IL Metro","Income $150,000 - $174,999",3 Member HH,356,Upper
19842,44100,"Springfield, IL Metro","Income $175,000 - $199,999",3 Member HH,202,Upper
19843,44100,"Springfield, IL Metro","Income $200,000 - $249,999",3 Member HH,195,Upper
19844,44100,"Springfield, IL Metro","Income $25,000 - $34,999",3 Member HH,811,Lower
19845,44100,"Springfield, IL Metro","Income $250,000+",3 Member HH,321,Upper
19846,44100,"Springfield, IL Metro","Income $35,000 - $49,999",3 Member HH,1181,Middle
19847,44100,"Springfield, IL Metro","Income $50,000 - $74,999",3 Member HH,2611,Middle
19848,44100,"Springfield, IL Metro","Income $75,000 - $99,999",3 Member HH,2248,Middle
19849,44100,"Springfield, IL Metro","Income <$15,000",3 Member HH,658,Lower
19850,44100,"Springfield, IL Metro","Income $100,000 - $124,999",4 Member HH,872,Middle
19851,44100,"Springfield, IL Metro","Income $125,000 - $149,999",4 Member HH,669,Middle
19852,44100,"Springfield, IL Metro","Income $15,000 - $24,999",4 Member HH,401,Lower
19853,44100,"Springfield, IL Metro","Income $150,000 - $174,999",4 Member HH,249,Upper
19854,44100,"Springfield, IL Metro","Income $175,000 - $199,999",4 Member HH,164,Upper
19855,44100,"Springfield, IL Metro","Income $200,000 - $249,999",4 Member HH,145,Upper
19856,44100,"Springfield, IL Metro","Income $25,000 - $34,999",4 Member HH,443,Lower
19857,44100,"Springfield, IL Metro","Income $250,000+",4 Member HH,217,Upper
19858,44100,"Springfield, IL Metro","Income $35,000 - $49,999",4 Member HH,495,Lower
19859,44100,"Springfield, IL Metro","Income $50,000 - $74,999",4 Member HH,1592,Middle
19860,44100,"Springfield, IL Metro","Income $75,000 - $99,999",4 Member HH,1652,Middle
19861,44100,"Springfield, IL Metro","Income <$15,000",4 Member HH,282,Lower
19862,44100,"Springfield, IL Metro","Income $100,000 - $124,999",5+ Member HH,1303,Middle
19863,44100,"Springfield, IL Metro","Income $125,000 - $149,999",5+ Member HH,1127,Middle
19864,44100,"Springfield, IL Metro","Income $15,000 - $24,999",5+ Member HH,487,Lower
