CBSAMET_KEY,CBSAMET_NAME,INCOME,SIZE1,Count
43620,"Sioux Falls, SD Metro","Income $100,000 - $124,999",5+ Member HH,2047
43620,"Sioux Falls, SD Metro","Income $125,000 - $149,999",1 Member HH,1320
43620,"Sioux Falls, SD Metro","Income $125,000 - $149,999",2 Member HH,1933
43620,"Sioux Falls, SD Metro","Income $125,000 - $149,999",3 Member HH,591
43620,"Sioux Falls, SD Metro","Income $125,000 - $149,999",4 Member HH,394
43620,"Sioux Falls, SD Metro","Income $125,000 - $149,999",5+ Member HH,655
43620,"Sioux Falls, SD Metro","Income $15,000 - $24,999",1 Member HH,3120
43620,"Sioux Falls, SD Metro","Income $15,000 - $24,999",2 Member HH,2450
43620,"Sioux Falls, SD Metro","Income $15,000 - $24,999",3 Member HH,668
43620,"Sioux Falls, SD Metro","Income $15,000 - $24,999",4 Member HH,307
43620,"Sioux Falls, SD Metro","Income $15,000 - $24,999",5+ Member HH,377
43620,"Sioux Falls, SD Metro","Income $150,000 - $174,999",1 Member HH,729
43620,"Sioux Falls, SD Metro","Income $150,000 - $174,999",2 Member HH,896
43620,"Sioux Falls, SD Metro","Income $150,000 - $174,999",3 Member HH,220
43620,"Sioux Falls, SD Metro","Income $150,000 - $174,999",4 Member HH,126
43620,"Sioux Falls, SD Metro","Income $150,000 - $174,999",5+ Member HH,200
43620,"Sioux Falls, SD Metro","Income $175,000 - $199,999",1 Member HH,451
43620,"Sioux Falls, SD Metro","Income $175,000 - $199,999",2 Member HH,832
43620,"Sioux Falls, SD Metro","Income $175,000 - $199,999",3 Member HH,304
43620,"Sioux Falls, SD Metro","Income $175,000 - $199,999",4 Member HH,196
43620,"Sioux Falls, SD Metro","Income $175,000 - $199,999",5+ Member HH,280
43620,"Sioux Falls, SD Metro","Income $200,000 - $249,999",1 Member HH,660
43620,"Sioux Falls, SD Metro","Income $200,000 - $249,999",2 Member HH,817
43620,"Sioux Falls, SD Metro","Income $200,000 - $249,999",3 Member HH,230
43620,"Sioux Falls, SD Metro","Income $200,000 - $249,999",4 Member HH,135
43620,"Sioux Falls, SD Metro","Income $200,000 - $249,999",5+ Member HH,182
43620,"Sioux Falls, SD Metro","Income $25,000 - $34,999",1 Member HH,3425
43620,"Sioux Falls, SD Metro","Income $25,000 - $34,999",2 Member HH,3018
43620,"Sioux Falls, SD Metro","Income $25,000 - $34,999",3 Member HH,1004
43620,"Sioux Falls, SD Metro","Income $25,000 - $34,999",4 Member HH,473
43620,"Sioux Falls, SD Metro","Income $25,000 - $34,999",5+ Member HH,527
43620,"Sioux Falls, SD Metro","Income $250,000+",1 Member HH,802
43620,"Sioux Falls, SD Metro","Income $250,000+",2 Member HH,1046
43620,"Sioux Falls, SD Metro","Income $250,000+",3 Member HH,247
43620,"Sioux Falls, SD Metro","Income $250,000+",4 Member HH,142
43620,"Sioux Falls, SD Metro","Income $250,000+",5+ Member HH,153
43620,"Sioux Falls, SD Metro","Income $35,000 - $49,999",1 Member HH,4219
43620,"Sioux Falls, SD Metro","Income $35,000 - $49,999",2 Member HH,5065
43620,"Sioux Falls, SD Metro","Income $35,000 - $49,999",3 Member HH,1329
43620,"Sioux Falls, SD Metro","Income $35,000 - $49,999",4 Member HH,575
43620,"Sioux Falls, SD Metro","Income $35,000 - $49,999",5+ Member HH,544
43620,"Sioux Falls, SD Metro","Income $50,000 - $74,999",1 Member HH,4112
43620,"Sioux Falls, SD Metro","Income $50,000 - $74,999",2 Member HH,6476
43620,"Sioux Falls, SD Metro","Income $50,000 - $74,999",3 Member HH,3050
43620,"Sioux Falls, SD Metro","Income $50,000 - $74,999",4 Member HH,1969
43620,"Sioux Falls, SD Metro","Income $50,000 - $74,999",5+ Member HH,2926
43620,"Sioux Falls, SD Metro","Income $75,000 - $99,999",1 Member HH,2608
43620,"Sioux Falls, SD Metro","Income $75,000 - $99,999",2 Member HH,4670
43620,"Sioux Falls, SD Metro","Income $75,000 - $99,999",3 Member HH,2516
43620,"Sioux Falls, SD Metro","Income $75,000 - $99,999",4 Member HH,2050
43620,"Sioux Falls, SD Metro","Income $75,000 - $99,999",5+ Member HH,3714
43620,"Sioux Falls, SD Metro","Income <$15,000",1 Member HH,4018
43620,"Sioux Falls, SD Metro","Income <$15,000",2 Member HH,2259
43620,"Sioux Falls, SD Metro","Income <$15,000",3 Member HH,428
43620,"Sioux Falls, SD Metro","Income <$15,000",4 Member HH,205
43620,"Sioux Falls, SD Metro","Income <$15,000",5+ Member HH,231
43780,"South Bend-Mishawaka, IN-MI Metro","Income $100,000 - $124,999",1 Member HH,2068
43780,"South Bend-Mishawaka, IN-MI Metro","Income $100,000 - $124,999",2 Member HH,3308
43780,"South Bend-Mishawaka, IN-MI Metro","Income $100,000 - $124,999",3 Member HH,1325
43780,"South Bend-Mishawaka, IN-MI Metro","Income $100,000 - $124,999",4 Member HH,1026
43780,"South Bend-Mishawaka, IN-MI Metro","Income $100,000 - $124,999",5+ Member HH,1528
43780,"South Bend-Mishawaka, IN-MI Metro","Income $125,000 - $149,999",1 Member HH,1004
43780,"South Bend-Mishawaka, IN-MI Metro","Income $125,000 - $149,999",2 Member HH,1430
43780,"South Bend-Mishawaka, IN-MI Metro","Income $125,000 - $149,999",3 Member HH,572
43780,"South Bend-Mishawaka, IN-MI Metro","Income $125,000 - $149,999",4 Member HH,452
43780,"South Bend-Mishawaka, IN-MI Metro","Income $125,000 - $149,999",5+ Member HH,824
43780,"South Bend-Mishawaka, IN-MI Metro","Income $15,000 - $24,999",1 Member HH,5314
43780,"South Bend-Mishawaka, IN-MI Metro","Income $15,000 - $24,999",2 Member HH,5030
43780,"South Bend-Mishawaka, IN-MI Metro","Income $15,000 - $24,999",3 Member HH,1500
43780,"South Bend-Mishawaka, IN-MI Metro","Income $15,000 - $24,999",4 Member HH,843
43780,"South Bend-Mishawaka, IN-MI Metro","Income $15,000 - $24,999",5+ Member HH,1007
43780,"South Bend-Mishawaka, IN-MI Metro","Income $150,000 - $174,999",1 Member HH,932
43780,"South Bend-Mishawaka, IN-MI Metro","Income $150,000 - $174,999",2 Member HH,1049
43780,"South Bend-Mishawaka, IN-MI Metro","Income $150,000 - $174,999",3 Member HH,355
43780,"South Bend-Mishawaka, IN-MI Metro","Income $150,000 - $174,999",4 Member HH,215
43780,"South Bend-Mishawaka, IN-MI Metro","Income $150,000 - $174,999",5+ Member HH,328
43780,"South Bend-Mishawaka, IN-MI Metro","Income $175,000 - $199,999",1 Member HH,136
43780,"South Bend-Mishawaka, IN-MI Metro","Income $175,000 - $199,999",2 Member HH,318
43780,"South Bend-Mishawaka, IN-MI Metro","Income $175,000 - $199,999",3 Member HH,184
43780,"South Bend-Mishawaka, IN-MI Metro","Income $175,000 - $199,999",4 Member HH,110
43780,"South Bend-Mishawaka, IN-MI Metro","Income $175,000 - $199,999",5+ Member HH,178
43780,"South Bend-Mishawaka, IN-MI Metro","Income $200,000 - $249,999",1 Member HH,356
43780,"South Bend-Mishawaka, IN-MI Metro","Income $200,000 - $249,999",2 Member HH,496
43780,"South Bend-Mishawaka, IN-MI Metro","Income $200,000 - $249,999",3 Member HH,204
43780,"South Bend-Mishawaka, IN-MI Metro","Income $200,000 - $249,999",4 Member HH,134
43780,"South Bend-Mishawaka, IN-MI Metro","Income $200,000 - $249,999",5+ Member HH,213
43780,"South Bend-Mishawaka, IN-MI Metro","Income $25,000 - $34,999",1 Member HH,4921
43780,"South Bend-Mishawaka, IN-MI Metro","Income $25,000 - $34,999",2 Member HH,5201
43780,"South Bend-Mishawaka, IN-MI Metro","Income $25,000 - $34,999",3 Member HH,1635
43780,"South Bend-Mishawaka, IN-MI Metro","Income $25,000 - $34,999",4 Member HH,893
43780,"South Bend-Mishawaka, IN-MI Metro","Income $25,000 - $34,999",5+ Member HH,1097
43780,"South Bend-Mishawaka, IN-MI Metro","Income $250,000+",1 Member HH,648
43780,"South Bend-Mishawaka, IN-MI Metro","Income $250,000+",2 Member HH,838
43780,"South Bend-Mishawaka, IN-MI Metro","Income $250,000+",3 Member HH,299
43780,"South Bend-Mishawaka, IN-MI Metro","Income $250,000+",4 Member HH,198
43780,"South Bend-Mishawaka, IN-MI Metro","Income $250,000+",5+ Member HH,307
43780,"South Bend-Mishawaka, IN-MI Metro","Income $35,000 - $49,999",1 Member HH,5784
43780,"South Bend-Mishawaka, IN-MI Metro","Income $35,000 - $49,999",2 Member HH,7885
43780,"South Bend-Mishawaka, IN-MI Metro","Income $35,000 - $49,999",3 Member HH,2397
43780,"South Bend-Mishawaka, IN-MI Metro","Income $35,000 - $49,999",4 Member HH,1162
43780,"South Bend-Mishawaka, IN-MI Metro","Income $35,000 - $49,999",5+ Member HH,1242
43780,"South Bend-Mishawaka, IN-MI Metro","Income $50,000 - $74,999",1 Member HH,5521
43780,"South Bend-Mishawaka, IN-MI Metro","Income $50,000 - $74,999",2 Member HH,8826
43780,"South Bend-Mishawaka, IN-MI Metro","Income $50,000 - $74,999",3 Member HH,4194
43780,"South Bend-Mishawaka, IN-MI Metro","Income $50,000 - $74,999",4 Member HH,2762
43780,"South Bend-Mishawaka, IN-MI Metro","Income $50,000 - $74,999",5+ Member HH,4204
43780,"South Bend-Mishawaka, IN-MI Metro","Income $75,000 - $99,999",1 Member HH,2654
43780,"South Bend-Mishawaka, IN-MI Metro","Income $75,000 - $99,999",2 Member HH,5144
43780,"South Bend-Mishawaka, IN-MI Metro","Income $75,000 - $99,999",3 Member HH,2613
43780,"South Bend-Mishawaka, IN-MI Metro","Income $75,000 - $99,999",4 Member HH,2024
43780,"South Bend-Mishawaka, IN-MI Metro","Income $75,000 - $99,999",5+ Member HH,3380
43780,"South Bend-Mishawaka, IN-MI Metro","Income <$15,000",1 Member HH,6170
43780,"South Bend-Mishawaka, IN-MI Metro","Income <$15,000",2 Member HH,5823
43780,"South Bend-Mishawaka, IN-MI Metro","Income <$15,000",3 Member HH,1132
43780,"South Bend-Mishawaka, IN-MI Metro","Income <$15,000",4 Member HH,577
43780,"South Bend-Mishawaka, IN-MI Metro","Income <$15,000",5+ Member HH,662
43900,"Spartanburg, SC Metro","Income $100,000 - $124,999",1 Member HH,1505
43900,"Spartanburg, SC Metro","Income $100,000 - $124,999",2 Member HH,2923
43900,"Spartanburg, SC Metro","Income $100,000 - $124,999",3 Member HH,1209
43900,"Spartanburg, SC Metro","Income $100,000 - $124,999",4 Member HH,844
43900,"Spartanburg, SC Metro","Income $100,000 - $124,999",5+ Member HH,1495
43900,"Spartanburg, SC Metro","Income $125,000 - $149,999",1 Member HH,909
43900,"Spartanburg, SC Metro","Income $125,000 - $149,999",2 Member HH,1414
43900,"Spartanburg, SC Metro","Income $125,000 - $149,999",3 Member HH,580
43900,"Spartanburg, SC Metro","Income $125,000 - $149,999",4 Member HH,496
43900,"Spartanburg, SC Metro","Income $125,000 - $149,999",5+ Member HH,711
43900,"Spartanburg, SC Metro","Income $15,000 - $24,999",1 Member HH,5003
43900,"Spartanburg, SC Metro","Income $15,000 - $24,999",2 Member HH,5637
43900,"Spartanburg, SC Metro","Income $15,000 - $24,999",3 Member HH,1661
43900,"Spartanburg, SC Metro","Income $15,000 - $24,999",4 Member HH,851
43900,"Spartanburg, SC Metro","Income $15,000 - $24,999",5+ Member HH,1116
43900,"Spartanburg, SC Metro","Income $150,000 - $174,999",1 Member HH,714
43900,"Spartanburg, SC Metro","Income $150,000 - $174,999",2 Member HH,1086
43900,"Spartanburg, SC Metro","Income $150,000 - $174,999",3 Member HH,323
43900,"Spartanburg, SC Metro","Income $150,000 - $174,999",4 Member HH,201
43900,"Spartanburg, SC Metro","Income $150,000 - $174,999",5+ Member HH,246
43900,"Spartanburg, SC Metro","Income $175,000 - $199,999",1 Member HH,110
43900,"Spartanburg, SC Metro","Income $175,000 - $199,999",2 Member HH,196
43900,"Spartanburg, SC Metro","Income $175,000 - $199,999",3 Member HH,116
43900,"Spartanburg, SC Metro","Income $175,000 - $199,999",4 Member HH,91
43900,"Spartanburg, SC Metro","Income $175,000 - $199,999",5+ Member HH,140
43900,"Spartanburg, SC Metro","Income $200,000 - $249,999",1 Member HH,211
43900,"Spartanburg, SC Metro","Income $200,000 - $249,999",2 Member HH,408
43900,"Spartanburg, SC Metro","Income $200,000 - $249,999",3 Member HH,155
43900,"Spartanburg, SC Metro","Income $200,000 - $249,999",4 Member HH,100
43900,"Spartanburg, SC Metro","Income $200,000 - $249,999",5+ Member HH,164
43900,"Spartanburg, SC Metro","Income $25,000 - $34,999",1 Member HH,4689
43900,"Spartanburg, SC Metro","Income $25,000 - $34,999",2 Member HH,4977
43900,"Spartanburg, SC Metro","Income $25,000 - $34,999",3 Member HH,1696
43900,"Spartanburg, SC Metro","Income $25,000 - $34,999",4 Member HH,909
43900,"Spartanburg, SC Metro","Income $25,000 - $34,999",5+ Member HH,1169
43900,"Spartanburg, SC Metro","Income $250,000+",1 Member HH,367
43900,"Spartanburg, SC Metro","Income $250,000+",2 Member HH,603
43900,"Spartanburg, SC Metro","Income $250,000+",3 Member HH,236
43900,"Spartanburg, SC Metro","Income $250,000+",4 Member HH,183
43900,"Spartanburg, SC Metro","Income $250,000+",5+ Member HH,234
43900,"Spartanburg, SC Metro","Income $35,000 - $49,999",1 Member HH,5353
43900,"Spartanburg, SC Metro","Income $35,000 - $49,999",2 Member HH,7714
43900,"Spartanburg, SC Metro","Income $35,000 - $49,999",3 Member HH,2223
43900,"Spartanburg, SC Metro","Income $35,000 - $49,999",4 Member HH,1106
43900,"Spartanburg, SC Metro","Income $35,000 - $49,999",5+ Member HH,1156
43900,"Spartanburg, SC Metro","Income $50,000 - $74,999",1 Member HH,4584
43900,"Spartanburg, SC Metro","Income $50,000 - $74,999",2 Member HH,8451
43900,"Spartanburg, SC Metro","Income $50,000 - $74,999",3 Member HH,4065
43900,"Spartanburg, SC Metro","Income $50,000 - $74,999",4 Member HH,2675
43900,"Spartanburg, SC Metro","Income $50,000 - $74,999",5+ Member HH,4103
43900,"Spartanburg, SC Metro","Income $75,000 - $99,999",1 Member HH,2131
43900,"Spartanburg, SC Metro","Income $75,000 - $99,999",2 Member HH,4389
43900,"Spartanburg, SC Metro","Income $75,000 - $99,999",3 Member HH,2448
43900,"Spartanburg, SC Metro","Income $75,000 - $99,999",4 Member HH,2004
43900,"Spartanburg, SC Metro","Income $75,000 - $99,999",5+ Member HH,3299
43900,"Spartanburg, SC Metro","Income <$15,000",1 Member HH,6217
43900,"Spartanburg, SC Metro","Income <$15,000",2 Member HH,7015
43900,"Spartanburg, SC Metro","Income <$15,000",3 Member HH,1239
43900,"Spartanburg, SC Metro","Income <$15,000",4 Member HH,608
43900,"Spartanburg, SC Metro","Income <$15,000",5+ Member HH,736
44060,"Spokane-Spokane Valley, WA Metro","Income $100,000 - $124,999",1 Member HH,3657
44060,"Spokane-Spokane Valley, WA Metro","Income $100,000 - $124,999",2 Member HH,6237
44060,"Spokane-Spokane Valley, WA Metro","Income $100,000 - $124,999",3 Member HH,2776
44060,"Spokane-Spokane Valley, WA Metro","Income $100,000 - $124,999",4 Member HH,1920
44060,"Spokane-Spokane Valley, WA Metro","Income $100,000 - $124,999",5+ Member HH,2975
44060,"Spokane-Spokane Valley, WA Metro","Income $125,000 - $149,999",1 Member HH,1982
44060,"Spokane-Spokane Valley, WA Metro","Income $125,000 - $149,999",2 Member HH,3133
44060,"Spokane-Spokane Valley, WA Metro","Income $125,000 - $149,999",3 Member HH,1348
44060,"Spokane-Spokane Valley, WA Metro","Income $125,000 - $149,999",4 Member HH,986
44060,"Spokane-Spokane Valley, WA Metro","Income $125,000 - $149,999",5+ Member HH,1604
44060,"Spokane-Spokane Valley, WA Metro","Income $15,000 - $24,999",1 Member HH,9694
44060,"Spokane-Spokane Valley, WA Metro","Income $15,000 - $24,999",2 Member HH,7431
44060,"Spokane-Spokane Valley, WA Metro","Income $15,000 - $24,999",3 Member HH,2282
44060,"Spokane-Spokane Valley, WA Metro","Income $15,000 - $24,999",4 Member HH,1074
44060,"Spokane-Spokane Valley, WA Metro","Income $15,000 - $24,999",5+ Member HH,1421
44060,"Spokane-Spokane Valley, WA Metro","Income $150,000 - $174,999",1 Member HH,1774
44060,"Spokane-Spokane Valley, WA Metro","Income $150,000 - $174,999",2 Member HH,2286
44060,"Spokane-Spokane Valley, WA Metro","Income $150,000 - $174,999",3 Member HH,772
44060,"Spokane-Spokane Valley, WA Metro","Income $150,000 - $174,999",4 Member HH,539
44060,"Spokane-Spokane Valley, WA Metro","Income $150,000 - $174,999",5+ Member HH,736
44060,"Spokane-Spokane Valley, WA Metro","Income $175,000 - $199,999",1 Member HH,225
44060,"Spokane-Spokane Valley, WA Metro","Income $175,000 - $199,999",2 Member HH,682
44060,"Spokane-Spokane Valley, WA Metro","Income $175,000 - $199,999",3 Member HH,379
44060,"Spokane-Spokane Valley, WA Metro","Income $175,000 - $199,999",4 Member HH,274
44060,"Spokane-Spokane Valley, WA Metro","Income $175,000 - $199,999",5+ Member HH,414
44060,"Spokane-Spokane Valley, WA Metro","Income $200,000 - $249,999",1 Member HH,687
44060,"Spokane-Spokane Valley, WA Metro","Income $200,000 - $249,999",2 Member HH,1037
44060,"Spokane-Spokane Valley, WA Metro","Income $200,000 - $249,999",3 Member HH,392
44060,"Spokane-Spokane Valley, WA Metro","Income $200,000 - $249,999",4 Member HH,270
44060,"Spokane-Spokane Valley, WA Metro","Income $200,000 - $249,999",5+ Member HH,355
44060,"Spokane-Spokane Valley, WA Metro","Income $25,000 - $34,999",1 Member HH,9914
44060,"Spokane-Spokane Valley, WA Metro","Income $25,000 - $34,999",2 Member HH,8043
44060,"Spokane-Spokane Valley, WA Metro","Income $25,000 - $34,999",3 Member HH,2532
44060,"Spokane-Spokane Valley, WA Metro","Income $25,000 - $34,999",4 Member HH,1254
44060,"Spokane-Spokane Valley, WA Metro","Income $25,000 - $34,999",5+ Member HH,1486
44060,"Spokane-Spokane Valley, WA Metro","Income $250,000+",1 Member HH,994
44060,"Spokane-Spokane Valley, WA Metro","Income $250,000+",2 Member HH,1451
44060,"Spokane-Spokane Valley, WA Metro","Income $250,000+",3 Member HH,618
44060,"Spokane-Spokane Valley, WA Metro","Income $250,000+",4 Member HH,406
44060,"Spokane-Spokane Valley, WA Metro","Income $250,000+",5+ Member HH,536
44060,"Spokane-Spokane Valley, WA Metro","Income $35,000 - $49,999",1 Member HH,10824
44060,"Spokane-Spokane Valley, WA Metro","Income $35,000 - $49,999",2 Member HH,14301
44060,"Spokane-Spokane Valley, WA Metro","Income $35,000 - $49,999",3 Member HH,3878
44060,"Spokane-Spokane Valley, WA Metro","Income $35,000 - $49,999",4 Member HH,1747
44060,"Spokane-Spokane Valley, WA Metro","Income $35,000 - $49,999",5+ Member HH,1765
44060,"Spokane-Spokane Valley, WA Metro","Income $50,000 - $74,999",1 Member HH,9627
44060,"Spokane-Spokane Valley, WA Metro","Income $50,000 - $74,999",2 Member HH,17342
44060,"Spokane-Spokane Valley, WA Metro","Income $50,000 - $74,999",3 Member HH,7827
44060,"Spokane-Spokane Valley, WA Metro","Income $50,000 - $74,999",4 Member HH,5066
44060,"Spokane-Spokane Valley, WA Metro","Income $50,000 - $74,999",5+ Member HH,7023
44060,"Spokane-Spokane Valley, WA Metro","Income $75,000 - $99,999",1 Member HH,4564
44060,"Spokane-Spokane Valley, WA Metro","Income $75,000 - $99,999",2 Member HH,10265
44060,"Spokane-Spokane Valley, WA Metro","Income $75,000 - $99,999",3 Member HH,5079
44060,"Spokane-Spokane Valley, WA Metro","Income $75,000 - $99,999",4 Member HH,3871
44060,"Spokane-Spokane Valley, WA Metro","Income $75,000 - $99,999",5+ Member HH,5894
44060,"Spokane-Spokane Valley, WA Metro","Income <$15,000",1 Member HH,13997
44060,"Spokane-Spokane Valley, WA Metro","Income <$15,000",2 Member HH,8387
44060,"Spokane-Spokane Valley, WA Metro","Income <$15,000",3 Member HH,1454
44060,"Spokane-Spokane Valley, WA Metro","Income <$15,000",4 Member HH,723
44060,"Spokane-Spokane Valley, WA Metro","Income <$15,000",5+ Member HH,774
44100,"Springfield, IL Metro","Income $100,000 - $124,999",1 Member HH,1462
44100,"Springfield, IL Metro","Income $100,000 - $124,999",2 Member HH,2677
44100,"Springfield, IL Metro","Income $100,000 - $124,999",3 Member HH,1341
44100,"Springfield, IL Metro","Income $100,000 - $124,999",4 Member HH,872
44100,"Springfield, IL Metro","Income $100,000 - $124,999",5+ Member HH,1303
44100,"Springfield, IL Metro","Income $125,000 - $149,999",1 Member HH,941
44100,"Springfield, IL Metro","Income $125,000 - $149,999",2 Member HH,1404
44100,"Springfield, IL Metro","Income $125,000 - $149,999",3 Member HH,739
44100,"Springfield, IL Metro","Income $125,000 - $149,999",4 Member HH,669
